GPS Time (HHMMSS), Runtime in ms, GPS Altitude, Latitude, Longitude, Number of Satellites, Speed (m/s), Pressure (atm), Pressure Altitude, Internal Temperature (TMP36) (C), Outside Temperature (Thermistor) (C), Humidity, X-Acceleration (Gs), Y-Acceleration (Gs), Z-Acceleration (Gs), Microphone, RPi On/Off
15:34:06, 2509367, 3095.40, 41.606834, 84.564254, 08, 16.42, 0.64, 3720.38, 23.76, 0.35, 23.01, -0.69, 0.15, 0.97, 2.75, 0
15:34:07, 2510324, 3100.00, 41.606929, 84.564102, 08, 16.20, 0.64, 3763.09, 24.62, 1.09, 20.02, -0.66, 0.33, 1.09, 2.75, 0
15:34:08, 2511576, 3105.00, 41.607017, 84.563949, 08, 15.44, 0.64, 3757.99, 24.62, 0.59, 19.03, -0.73, 0.03, 0.84, 2.77, 0
15:34:09, 2512317, 3110.50, 41.607101, 84.563812, 08, 15.01, 0.64, 3723.70, 25.05, 0.71, 20.02, -0.71, 0.28, 0.92, 2.70, 0
15:34:10, 2513321, 3115.80, 41.607189, 84.563682, 08, 13.83, 0.64, 3725.37, 25.05, 0.47, 21.02, -0.79, 0.03, 0.91, 2.74, 0
15:34:11, 2514330, 3120.80, 41.607276, 84.563575, 08, 12.59, 0.64, 3772.67, 23.76, 0.47, 21.02, -0.75, 0.08, 1.02, 2.77, 0
15:34:12, 2515390, 3125.30, 41.607364, 84.563484, 08, 11.92, 0.64, 3789.06, 25.48, 0.71, 17.03, -0.65, 0.15, 0.97, 2.75, 0
15:34:13, 2516586, 3129.40, 41.607444, 84.563400, 08, 11.07, 0.64, 3802.10, 25.05, 0.96, 19.03, -0.76, 0.25, 0.94, 2.79, 0
15:34:14, 2517402, 3134.20, 41.607513, 84.563301, 08, 11.53, 0.64, 3761.38, 25.05, 0.71, 20.02, -0.75, 0.08, 0.99, 2.73, 0
15:34:15, 2518345, 3139.00, 41.607574, 84.563186, 08, 12.18, 0.63, 3827.13, 24.19, 0.71, 19.03, -0.69, 0.05, 0.94, 2.75, 0
15:34:16, 2519337, 3143.50, 41.607635, 84.563064, 08, 12.52, 0.64, 3772.67, 24.62, 0.59, 15.04, -0.85, 0.24, 0.99, 2.80, 0
15:34:17, 2520339, 3148.20, 41.607700, 84.562927, 08, 13.52, 0.64, 3821.96, 24.62, 0.47, 18.03, -0.68, 0.11, 1.01, 2.78, 0
15:34:18, 2521532, 3153.20, 41.607769, 84.562797, 08, 13.49, 0.63, 3787.36, 25.05, 0.35, 23.01, -0.72, 0.11, 0.96, 2.69, 0
15:34:19, 2522358, 3158.20, 41.607841, 84.562660, 08, 14.32, 0.64, 3835.04, 22.89, 0.84, 21.02, -0.69, 0.17, 0.91, 2.78, 0
15:34:20, 2523344, 3162.90, 41.607921, 84.562515, 08, 15.40, 0.63, 3787.36, 25.05, 0.47, 14.05, -0.71, 0.15, 0.96, 2.70, 0
15:34:21, 2524355, 3167.60, 41.608013, 84.562370, 08, 16.14, 0.63, 3866.42, 26.77, 0.35, 15.04, -0.71, 0.24, 0.87, 2.77, 0
15:34:22, 2525422, 3172.50, 41.608108, 84.562217, 08, 16.70, 0.63, 3825.40, 25.91, 0.84, 14.05, -0.66, 0.03, 1.01, 2.76, 0
15:34:23, 2526601, 3177.50, 41.608211, 84.562072, 08, 16.19, 0.63, 3875.07, 24.19, 0.84, 18.03, -0.71, 0.23, 0.84, 2.76, 0
15:34:24, 2527414, 3182.40, 41.608310, 84.561935, 08, 15.87, 0.63, 3851.57, 24.62, 0.35, 16.04, -0.71, 0.20, 0.96, 2.71, 0
15:34:25, 2528417, 3187.20, 41.608409, 84.561798, 08, 16.00, 0.63, 3818.55, 25.05, 0.47, 20.02, -0.73, 0.13, 0.87, 2.72, 0
15:34:26, 2529406, 3191.80, 41.608505, 84.561653, 08, 16.47, 0.63, 3835.04, 24.62, 0.71, 17.03, -0.79, 0.27, 0.99, 2.77, 0
15:34:27, 2530419, 3196.00, 41.608600, 84.561492, 08, 17.04, 0.63, 3840.19, 26.34, 0.59, 14.05, -0.76, 0.29, 0.96, 2.79, 0
15:34:28, 2531576, 3200.20, 41.608688, 84.561325, 08, 17.32, 0.63, 3884.74, 24.62, 0.35, 22.01, -0.71, 0.12, 0.99, 2.70, 0
15:34:29, 2532388, 3204.50, 41.608772, 84.561157, 08, 15.71, 0.63, 3881.30, 26.77, 0.10, 19.03, -0.73, 0.27, 1.01, 2.77, 0
15:34:30, 2533426, 3209.00, 41.608848, 84.560997, 08, 15.00, 0.63, 3846.46, 23.33, -0.02, 21.02, -0.72, 0.08, 0.99, 2.75, 0
15:34:31, 2534381, 3213.90, 41.608921, 84.560852, 08, 14.05, 0.63, 3921.56, 25.05, 0.47, 17.03, -0.66, 0.17, 0.96, 2.75, 0
15:34:32, 2535391, 3219.40, 41.608985, 84.560714, 08, 13.57, 0.63, 3901.38, 25.05, 0.23, 19.03, -0.65, 0.28, 1.07, 2.75, 0
15:34:33, 2536628, 3225.00, 41.609054, 84.560577, 08, 13.81, 0.63, 3879.59, 24.62, 0.10, 21.02, -0.68, 0.24, 0.91, 2.72, 0
15:34:34, 2537440, 3231.30, 41.609127, 84.560440, 08, 14.63, 0.62, 3881.30, 25.48, 0.47, 19.03, -0.63, 0.09, 1.07, 2.68, 0
15:34:35, 2538429, 3237.70, 41.609207, 84.560295, 08, 14.63, 0.63, 3911.15, 23.33, -0.14, 19.03, -0.71, 0.15, 0.91, 2.98, 0
15:34:36, 2539378, 3244.20, 41.609283, 84.560157, 08, 14.38, 0.62, 3896.21, 25.91, -0.02, 14.05, -0.72, 0.27, 0.92, 2.72, 0
15:34:37, 2540388, 3250.80, 41.609359, 84.560020, 08, 13.85, 0.63, 3957.87, 24.19, -0.14, 19.03, -0.69, 0.20, 0.92, 2.69, 0
15:34:38, 2541584, 3257.20, 41.609432, 84.559898, 08, 12.32, 0.63, 3916.32, 24.62, 0.23, 17.03, -0.66, 0.11, 0.97, 2.81, 0
15:34:39, 2542391, 3263.30, 41.609500, 84.559791, 08, 11.81, 0.62, 3983.38, 25.05, 0.23, 19.03, -0.68, 0.32, 0.89, 2.78, 0
15:34:40, 2543380, 3269.30, 41.609569, 84.559677, 08, 11.82, 0.63, 3961.33, 25.05, -0.37, 17.03, -0.63, 0.20, 0.91, 2.72, 0
15:34:41, 2544387, 3275.10, 41.609638, 84.559570, 08, 12.28, 0.62, 3924.41, 25.05, -0.25, 25.00, -0.62, 0.20, 0.87, 2.71, 0
15:34:42, 2545400, 3280.30, 41.609703, 84.559448, 08, 12.57, 0.62, 3976.39, 25.05, -0.25, 18.03, -0.62, 0.21, 0.94, 2.72, 0
15:34:43, 2546660, 3285.20, 41.609760, 84.559318, 08, 12.41, 0.62, 3991.48, 23.33, -0.49, 20.02, -0.78, 0.03, 0.86, 2.69, 0
15:34:44, 2547441, 3290.00, 41.609809, 84.559181, 08, 13.34, 0.62, 3991.48, 25.91, -0.25, 16.04, -0.59, 0.07, 1.12, 2.77, 0
15:34:45, 2548463, 3294.90, 41.609859, 84.559028, 08, 13.69, 0.62, 4003.15, 25.91, -0.02, 20.02, -0.71, 0.07, 1.07, 2.72, 0
15:34:46, 2549454, 3300.00, 41.609912, 84.558868, 08, 15.69, 0.62, 3986.31, 25.05, -0.61, 18.03, -0.75, 0.23, 0.96, 2.79, 0
15:34:47, 2550449, 3305.50, 41.609981, 84.558692, 08, 16.49, 0.62, 4028.76, 25.05, -0.25, 19.03, -0.71, 0.19, 0.92, 2.75, 0
15:34:48, 2551657, 3310.80, 41.610061, 84.558525, 08, 17.08, 0.62, 3989.75, 25.05, -0.49, 21.02, -0.75, 0.35, 0.96, 2.74, 0
15:34:49, 2552422, 3316.50, 41.610145, 84.558349, 08, 17.12, 0.62, 4040.43, 25.05, -0.61, 19.03, -0.75, 0.12, 0.97, 2.76, 0
15:34:50, 2553410, 3322.00, 41.610233, 84.558181, 08, 16.91, 0.62, 4038.69, 25.05, -0.25, 21.02, -0.72, 0.27, 0.97, 2.78, 0
15:34:51, 2554421, 3327.40, 41.610324, 84.558021, 08, 16.67, 0.62, 4038.69, 24.62, -0.73, 21.02, -0.71, 0.23, 0.84, 2.72, 0
15:34:52, 2555457, 3332.70, 41.610424, 84.557876, 08, 16.03, 0.62, 4038.69, 25.91, -0.25, 14.05, -0.73, 0.20, 0.94, 2.78, 0
15:34:53, 2556615, 3337.70, 41.610519, 84.557731, 08, 15.59, 0.62, 4067.42, 25.05, -0.37, 21.02, -0.78, 0.21, 0.94, 2.75, 0
15:34:54, 2557475, 3342.30, 41.610614, 84.557609, 08, 14.63, 0.61, 4050.43, 23.76, -0.37, 18.03, -0.78, 0.25, 0.97, 2.78, 0
15:34:55, 2558434, 3346.60, 41.610706, 84.557487, 08, 13.57, 0.62, 4076.19, 25.05, -0.73, 18.03, -0.65, 0.15, 1.01, 2.77, 0
15:34:56, 2559471, 3350.60, 41.610786, 84.557373, 08, 12.69, 0.62, 4074.42, 24.62, -0.96, 18.03, -0.71, 0.24, 0.96, 2.75, 0
15:34:57, 2560474, 3355.00, 41.610855, 84.557250, 08, 12.83, 0.62, 4035.22, 25.05, -0.84, 21.02, -0.75, 0.17, 0.91, 2.72, 0
15:34:58, 2561646, 3359.90, 41.610923, 84.557128, 08, 13.29, 0.62, 4087.95, 25.48, -0.96, 19.03, -0.72, 0.20, 0.89, 2.75, 0
15:34:59, 2562440, 3364.80, 41.610992, 84.556991, 08, 13.44, 0.62, 4084.44, 22.89, -0.84, 18.03, -0.66, 0.12, 0.97, 2.79, 0
15:35:00, 2563426, 3369.70, 41.611057, 84.556854, 08, 14.21, 0.62, 4103.26, 24.62, -0.96, 16.04, -0.68, 0.27, 0.94, 2.79, 0
15:35:01, 2564454, 3374.40, 41.611122, 84.556701, 08, 14.46, 0.61, 4052.17, 23.76, -0.49, 18.03, -0.71, 0.20, 1.01, 2.75, 0
15:35:02, 2565432, 3378.70, 41.611183, 84.556549, 08, 14.94, 0.61, 4098.01, 26.34, -0.61, 19.03, -0.72, 0.24, 1.01, 2.79, 0
